,id,state_change_user_id,state_change_date,state,ledger_id,account_id,value,concept_id,settled
400,401,1,2022-11-23 14:00:44.911905+00:00,1,CA-00000201,13802005,478000,Canon Mensual Arriendo Inmueble^2022-04-08_A6N-13N-62-S211^2017-03-08,False
401,402,1,2022-11-23 14:00:44.942989+00:00,1,CA-00000201,913005,-478000,Canon Mensual Arriendo Inmueble^2022-04-08_A6N-13N-62-S211^2017-03-08,False
402,403,1,2022-11-23 14:00:45.010368+00:00,1,CA-00000202,13802005,480000,Canon Mensual Arriendo Inmueble^2022-04-09_A6N-13N-62-S219^2004-02-09,False
403,404,1,2022-11-23 14:00:45.035334+00:00,1,CA-00000202,913005,-480000,Canon Mensual Arriendo Inmueble^2022-04-09_A6N-13N-62-S219^2004-02-09,False
404,405,1,2022-11-23 14:00:45.086609+00:00,1,CA-00000203,13802005,347000,Canon Mensual Arriendo Inmueble^2022-04-13_A6N-13N-62-S321^1996-08-13,False
405,406,1,2022-11-23 14:00:45.106754+00:00,1,CA-00000203,913005,-347000,Canon Mensual Arriendo Inmueble^2022-04-13_A6N-13N-62-S321^1996-08-13,False
406,407,1,2022-11-23 14:00:45.179107+00:00,1,CA-00000204,13802005,342000,Canon Mensual Arriendo Inmueble^2022-04-15_A6N-13N-62-S221^2018-06-15,False
407,408,1,2022-11-23 14:00:45.198841+00:00,1,CA-00000204,913005,-342000,Canon Mensual Arriendo Inmueble^2022-04-15_A6N-13N-62-S221^2018-06-15,False
408,409,1,2022-11-23 14:00:45.247270+00:00,1,CA-00000205,13802005,1717000,Canon Mensual Arriendo Inmueble^2022-04-15_K1-17-43^2017-07-15,False
409,410,1,2022-11-23 14:00:45.267615+00:00,1,CA-00000205,913005,-1717000,Canon Mensual Arriendo Inmueble^2022-04-15_K1-17-43^2017-07-15,False
410,411,1,2022-11-23 14:00:45.314875+00:00,1,CA-00000206,13802005,476000,Canon Mensual Arriendo Inmueble^2022-04-21_A6N-13N-62-S209^2006-03-21,False
411,412,1,2022-11-23 14:00:45.337438+00:00,1,CA-00000206,913005,-476000,Canon Mensual Arriendo Inmueble^2022-04-21_A6N-13N-62-S209^2006-03-21,False
412,413,1,2022-11-23 14:00:45.396490+00:00,1,CA-00000207,13802005,1065000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-O1^2015-01-01,False
413,414,1,2022-11-23 14:00:45.416301+00:00,1,CA-00000207,913005,-1065000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-O1^2015-01-01,False
414,415,1,2022-11-23 14:00:45.463186+00:00,1,CA-00000208,13802005,1190000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S101^2021-04-01,False
415,416,1,2022-11-23 14:00:45.482912+00:00,1,CA-00000208,913005,-1190000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S101^2021-04-01,False
416,417,1,2022-11-23 14:00:45.536003+00:00,1,CA-00000209,13802005,940000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S102^2021-10-01,False
417,418,1,2022-11-23 14:00:45.555343+00:00,1,CA-00000209,913005,-940000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S102^2021-10-01,False
418,419,1,2022-11-23 14:00:45.617349+00:00,1,CA-00000210,13802005,840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S103^2022-05-01,False
419,420,1,2022-11-23 14:00:45.650356+00:00,1,CA-00000210,913005,-840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S103^2022-05-01,False
420,421,1,2022-11-23 14:00:45.712012+00:00,1,CA-00000211,13802005,840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S104^2021-08-01,False
421,422,1,2022-11-23 14:00:45.731246+00:00,1,CA-00000211,913005,-840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S104^2021-08-01,False
422,423,1,2022-11-23 14:00:45.779912+00:00,1,CA-00000212,13802005,850000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S105^2021-09-01,False
423,424,1,2022-11-23 14:00:45.799417+00:00,1,CA-00000212,913005,-850000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S105^2021-09-01,False
424,425,1,2022-11-23 14:00:45.846965+00:00,1,CA-00000213,13802005,638000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S108^2016-12-01,False
425,426,1,2022-11-23 14:00:45.867279+00:00,1,CA-00000213,913005,-638000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S108^2016-12-01,False
426,427,1,2022-11-23 14:00:45.914833+00:00,1,CA-00000214,13802005,450000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S109^2021-07-01,False
427,428,1,2022-11-23 14:00:45.935298+00:00,1,CA-00000214,913005,-450000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S109^2021-07-01,False
428,429,1,2022-11-23 14:00:45.985926+00:00,1,CA-00000215,13802005,530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S110^2021-09-01,False
429,430,1,2022-11-23 14:00:46.005094+00:00,1,CA-00000215,913005,-530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S110^2021-09-01,False
430,431,1,2022-11-23 14:00:46.052226+00:00,1,CA-00000216,13802005,605000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S112^2015-04-01,False
431,432,1,2022-11-23 14:00:46.072226+00:00,1,CA-00000216,913005,-605000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S112^2015-04-01,False
432,433,1,2022-11-23 14:00:46.137371+00:00,1,CA-00000217,13802005,530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S114^2021-09-01,False
433,434,1,2022-11-23 14:00:46.156670+00:00,1,CA-00000217,913005,-530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S114^2021-09-01,False
434,435,1,2022-11-23 14:00:46.228670+00:00,1,CA-00000218,13802005,830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S201^2021-10-01,False
435,436,1,2022-11-23 14:00:46.256338+00:00,1,CA-00000218,913005,-830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S201^2021-10-01,False
436,437,1,2022-11-23 14:00:46.325091+00:00,1,CA-00000219,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S202^2021-10-01,False
437,438,1,2022-11-23 14:00:46.344907+00:00,1,CA-00000219,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S202^2021-10-01,False
438,439,1,2022-11-23 14:00:46.398943+00:00,1,CA-00000220,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S203^2022-04-01,False
439,440,1,2022-11-23 14:00:46.418928+00:00,1,CA-00000220,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S203^2022-04-01,False
440,441,1,2022-11-23 14:00:46.466227+00:00,1,CA-00000221,13802005,650000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S204^2021-09-01,False
441,442,1,2022-11-23 14:00:46.485656+00:00,1,CA-00000221,913005,-650000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S204^2021-09-01,False
442,443,1,2022-11-23 14:00:46.539286+00:00,1,CA-00000222,13802005,750000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S205^2020-08-01,False
443,444,1,2022-11-23 14:00:46.565328+00:00,1,CA-00000222,913005,-750000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S205^2020-08-01,False
444,445,1,2022-11-23 14:00:46.616431+00:00,1,CA-00000223,13802005,390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S208^2021-10-01,False
445,446,1,2022-11-23 14:00:46.635831+00:00,1,CA-00000223,913005,-390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S208^2021-10-01,False
446,447,1,2022-11-23 14:00:46.691509+00:00,1,CA-00000224,13802005,467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S212^2011-09-01,False
447,448,1,2022-11-23 14:00:46.709852+00:00,1,CA-00000224,913005,-467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S212^2011-09-01,False
448,449,1,2022-11-23 14:00:46.756052+00:00,1,CA-00000225,13802005,467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S214^2018-10-01,False
449,450,1,2022-11-23 14:00:46.775558+00:00,1,CA-00000225,913005,-467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S214^2018-10-01,False
450,451,1,2022-11-23 14:00:46.843965+00:00,1,CA-00000226,13802005,496000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S217^2018-12-01,False
451,452,1,2022-11-23 14:00:46.869536+00:00,1,CA-00000226,913005,-496000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S217^2018-12-01,False
452,453,1,2022-11-23 14:00:46.915731+00:00,1,CA-00000227,13802005,830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S301^2021-08-01,False
453,454,1,2022-11-23 14:00:46.935556+00:00,1,CA-00000227,913005,-830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S301^2021-08-01,False
454,455,1,2022-11-23 14:00:46.982032+00:00,1,CA-00000228,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S302^2021-08-01,False
455,456,1,2022-11-23 14:00:47.000834+00:00,1,CA-00000228,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S302^2021-08-01,False
456,457,1,2022-11-23 14:00:47.048504+00:00,1,CA-00000229,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S303^2022-03-01,False
457,458,1,2022-11-23 14:00:47.068273+00:00,1,CA-00000229,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S303^2022-03-01,False
458,459,1,2022-11-23 14:00:47.118412+00:00,1,CA-00000230,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S304^2022-04-01,False
459,460,1,2022-11-23 14:00:47.137600+00:00,1,CA-00000230,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S304^2022-04-01,False
460,461,1,2022-11-23 14:00:47.186816+00:00,1,CA-00000231,13802005,785000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S305^2021-02-01,False
461,462,1,2022-11-23 14:00:47.205627+00:00,1,CA-00000231,913005,-785000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S305^2021-02-01,False
462,463,1,2022-11-23 14:00:47.252441+00:00,1,CA-00000232,13802005,458000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S306^2018-06-01,False
463,464,1,2022-11-23 14:00:47.279936+00:00,1,CA-00000232,913005,-458000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S306^2018-06-01,False
464,465,1,2022-11-23 14:00:47.326681+00:00,1,CA-00000233,13802005,390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S308^2022-03-01,False
465,466,1,2022-11-23 14:00:47.345288+00:00,1,CA-00000233,913005,-390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S308^2022-03-01,False
466,467,1,2022-11-23 14:00:47.401517+00:00,1,CA-00000234,13802005,390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S309^2022-03-01,False
467,468,1,2022-11-23 14:00:47.434408+00:00,1,CA-00000234,913005,-390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S309^2022-03-01,False
468,469,1,2022-11-23 14:00:47.500616+00:00,1,CA-00000235,13802005,390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S311^2021-11-01,False
469,470,1,2022-11-23 14:00:47.519018+00:00,1,CA-00000235,913005,-390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S311^2021-11-01,False
470,471,1,2022-11-23 14:00:47.564858+00:00,1,CA-00000236,13802005,490000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S312^2017-06-01,False
471,472,1,2022-11-23 14:00:47.583477+00:00,1,CA-00000236,913005,-490000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S312^2017-06-01,False
472,473,1,2022-11-23 14:00:47.630854+00:00,1,CA-00000237,13802005,455000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S314^2019-06-01,False
473,474,1,2022-11-23 14:00:47.648914+00:00,1,CA-00000237,913005,-455000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S314^2019-06-01,False
474,475,1,2022-11-23 14:00:47.694505+00:00,1,CA-00000238,13802005,310000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S315^2019-08-01,False
475,476,1,2022-11-23 14:00:47.710094+00:00,1,CA-00000238,913005,-310000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S315^2019-08-01,False
476,477,1,2022-11-23 14:00:47.739911+00:00,1,CA-00000239,13802005,290000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S318^2021-08-01,False
477,478,1,2022-11-23 14:00:47.750554+00:00,1,CA-00000239,913005,-290000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S318^2021-08-01,False
478,479,1,2022-11-23 14:00:47.780817+00:00,1,CA-00000240,13802005,470000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S319^2021-08-01,False
479,480,1,2022-11-23 14:00:47.792074+00:00,1,CA-00000240,913005,-470000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S319^2021-08-01,False
480,481,1,2022-11-23 14:00:47.864599+00:00,1,CA-00000241,13802005,480000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S322^2021-01-01,False
481,482,1,2022-11-23 14:00:47.883070+00:00,1,CA-00000241,913005,-480000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S322^2021-01-01,False
482,483,1,2022-11-23 14:00:47.936955+00:00,1,CA-00000242,13802005,790000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-66^2019-04-01,False
483,484,1,2022-11-23 14:00:47.956171+00:00,1,CA-00000242,913005,-790000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-66^2019-04-01,False
484,485,1,2022-11-23 14:00:48.005276+00:00,1,CA-00000243,13802005,2720000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-68^1999-02-01,False
485,486,1,2022-11-23 14:00:48.024418+00:00,1,CA-00000243,913005,-2720000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-68^1999-02-01,False
486,487,1,2022-11-23 14:00:48.070799+00:00,1,CA-00000244,13802005,950000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-33^2021-10-01,False
487,488,1,2022-11-23 14:00:48.090804+00:00,1,CA-00000244,913005,-950000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-33^2021-10-01,False
488,489,1,2022-11-23 14:00:48.138857+00:00,1,CA-00000245,13802005,1000000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-39^2022-03-01,False
489,490,1,2022-11-23 14:00:48.158227+00:00,1,CA-00000245,913005,-1000000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-39^2022-03-01,False
490,491,1,2022-11-23 14:00:48.210851+00:00,1,CA-00000246,13802005,2900000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-41^2021-02-01,False
491,492,1,2022-11-23 14:00:48.229970+00:00,1,CA-00000246,913005,-2900000,Canon Mensual Arriendo Inmueble^2022-05-01_C18-1N-41^2021-02-01,False
492,493,1,2022-11-23 14:00:48.277195+00:00,1,CA-00000247,13802005,1520000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-37^2012-02-01,False
493,494,1,2022-11-23 14:00:48.297159+00:00,1,CA-00000247,913005,-1520000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-37^2012-02-01,False
494,495,1,2022-11-23 14:00:48.356093+00:00,1,CA-00000248,13802005,1800000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-47^2021-10-01,False
495,496,1,2022-11-23 14:00:48.375913+00:00,1,CA-00000248,913005,-1800000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-47^2021-10-01,False
496,497,1,2022-11-23 14:00:48.457517+00:00,1,CA-00000249,13802005,1785000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-53^2017-06-01,False
497,498,1,2022-11-23 14:00:48.477156+00:00,1,CA-00000249,913005,-1785000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-53^2017-06-01,False
498,499,1,2022-11-23 14:00:48.529237+00:00,1,CA-00000250,13802005,2450000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-57^2001-09-01,False
499,500,1,2022-11-23 14:00:48.556387+00:00,1,CA-00000250,913005,-2450000,Canon Mensual Arriendo Inmueble^2022-05-01_K1-17-57^2001-09-01,False
500,501,1,2022-11-23 14:00:48.629346+00:00,1,CA-00000251,13802005,478000,Canon Mensual Arriendo Inmueble^2022-05-08_A6N-13N-62-S211^2017-03-08,False
501,502,1,2022-11-23 14:00:48.649026+00:00,1,CA-00000251,913005,-478000,Canon Mensual Arriendo Inmueble^2022-05-08_A6N-13N-62-S211^2017-03-08,False
502,503,1,2022-11-23 14:00:48.701058+00:00,1,CA-00000252,13802005,480000,Canon Mensual Arriendo Inmueble^2022-05-09_A6N-13N-62-S219^2004-02-09,False
503,504,1,2022-11-23 14:00:48.719683+00:00,1,CA-00000252,913005,-480000,Canon Mensual Arriendo Inmueble^2022-05-09_A6N-13N-62-S219^2004-02-09,False
504,505,1,2022-11-23 14:00:48.769357+00:00,1,CA-00000253,13802005,347000,Canon Mensual Arriendo Inmueble^2022-05-13_A6N-13N-62-S321^1996-08-13,False
505,506,1,2022-11-23 14:00:48.789312+00:00,1,CA-00000253,913005,-347000,Canon Mensual Arriendo Inmueble^2022-05-13_A6N-13N-62-S321^1996-08-13,False
506,507,1,2022-11-23 14:00:48.843176+00:00,1,CA-00000254,13802005,342000,Canon Mensual Arriendo Inmueble^2022-05-15_A6N-13N-62-S221^2018-06-15,False
507,508,1,2022-11-23 14:00:48.862158+00:00,1,CA-00000254,913005,-342000,Canon Mensual Arriendo Inmueble^2022-05-15_A6N-13N-62-S221^2018-06-15,False
508,509,1,2022-11-23 14:00:48.909845+00:00,1,CA-00000255,13802005,1717000,Canon Mensual Arriendo Inmueble^2022-05-15_K1-17-43^2017-07-15,False
509,510,1,2022-11-23 14:00:48.928854+00:00,1,CA-00000255,913005,-1717000,Canon Mensual Arriendo Inmueble^2022-05-15_K1-17-43^2017-07-15,False
510,511,1,2022-11-23 14:00:48.976257+00:00,1,CA-00000256,13802005,476000,Canon Mensual Arriendo Inmueble^2022-05-21_A6N-13N-62-S209^2006-03-21,False
511,512,1,2022-11-23 14:00:48.996443+00:00,1,CA-00000256,913005,-476000,Canon Mensual Arriendo Inmueble^2022-05-21_A6N-13N-62-S209^2006-03-21,False
512,513,1,2022-11-23 14:00:49.048313+00:00,1,CA-00000257,13802005,1065000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-O1^2015-01-01,False
513,514,1,2022-11-23 14:00:49.067585+00:00,1,CA-00000257,913005,-1065000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-O1^2015-01-01,False
514,515,1,2022-11-23 14:00:49.114871+00:00,1,CA-00000258,13802005,1190000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S101^2021-04-01,False
515,516,1,2022-11-23 14:00:49.133782+00:00,1,CA-00000258,913005,-1190000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S101^2021-04-01,False
516,517,1,2022-11-23 14:00:49.188039+00:00,1,CA-00000259,13802005,940000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S102^2021-10-01,False
517,518,1,2022-11-23 14:00:49.208762+00:00,1,CA-00000259,913005,-940000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S102^2021-10-01,False
518,519,1,2022-11-23 14:00:49.257713+00:00,1,CA-00000260,13802005,840000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S103^2022-05-01,False
519,520,1,2022-11-23 14:00:49.277270+00:00,1,CA-00000260,913005,-840000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S103^2022-05-01,False
520,521,1,2022-11-23 14:00:49.324749+00:00,1,CA-00000261,13802005,840000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S104^2021-08-01,False
521,522,1,2022-11-23 14:00:49.344197+00:00,1,CA-00000261,913005,-840000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S104^2021-08-01,False
522,523,1,2022-11-23 14:00:49.396220+00:00,1,CA-00000262,13802005,850000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S105^2021-09-01,False
523,524,1,2022-11-23 14:00:49.426543+00:00,1,CA-00000262,913005,-850000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S105^2021-09-01,False
524,525,1,2022-11-23 14:00:49.499860+00:00,1,CA-00000263,13802005,638000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S108^2016-12-01,False
525,526,1,2022-11-23 14:00:49.519566+00:00,1,CA-00000263,913005,-638000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S108^2016-12-01,False
526,527,1,2022-11-23 14:00:49.568529+00:00,1,CA-00000264,13802005,450000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S109^2021-07-01,False
527,528,1,2022-11-23 14:00:49.587855+00:00,1,CA-00000264,913005,-450000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S109^2021-07-01,False
528,529,1,2022-11-23 14:00:49.655018+00:00,1,CA-00000265,13802005,530000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S110^2021-09-01,False
529,530,1,2022-11-23 14:00:49.676736+00:00,1,CA-00000265,913005,-530000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S110^2021-09-01,False
530,531,1,2022-11-23 14:00:49.729534+00:00,1,CA-00000266,13802005,605000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S112^2015-04-01,False
531,532,1,2022-11-23 14:00:49.748267+00:00,1,CA-00000266,913005,-605000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S112^2015-04-01,False
532,533,1,2022-11-23 14:00:49.809214+00:00,1,CA-00000267,13802005,530000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S114^2021-09-01,False
533,534,1,2022-11-23 14:00:49.841342+00:00,1,CA-00000267,913005,-530000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S114^2021-09-01,False
534,535,1,2022-11-23 14:00:49.902134+00:00,1,CA-00000268,13802005,830000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S201^2021-10-01,False
535,536,1,2022-11-23 14:00:49.921024+00:00,1,CA-00000268,913005,-830000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S201^2021-10-01,False
536,537,1,2022-11-23 14:00:49.966506+00:00,1,CA-00000269,13802005,700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S202^2021-10-01,False
537,538,1,2022-11-23 14:00:49.991405+00:00,1,CA-00000269,913005,-700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S202^2021-10-01,False
538,539,1,2022-11-23 14:00:50.066934+00:00,1,CA-00000270,13802005,700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S203^2022-04-01,False
539,540,1,2022-11-23 14:00:50.086113+00:00,1,CA-00000270,913005,-700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S203^2022-04-01,False
540,541,1,2022-11-23 14:00:50.134485+00:00,1,CA-00000271,13802005,650000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S204^2021-09-01,False
541,542,1,2022-11-23 14:00:50.154738+00:00,1,CA-00000271,913005,-650000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S204^2021-09-01,False
542,543,1,2022-11-23 14:00:50.201948+00:00,1,CA-00000272,13802005,750000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S205^2020-08-01,False
543,544,1,2022-11-23 14:00:50.220994+00:00,1,CA-00000272,913005,-750000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S205^2020-08-01,False
544,545,1,2022-11-23 14:00:50.268451+00:00,1,CA-00000273,13802005,390000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S208^2021-10-01,False
545,546,1,2022-11-23 14:00:50.292674+00:00,1,CA-00000273,913005,-390000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S208^2021-10-01,False
546,547,1,2022-11-23 14:00:50.355918+00:00,1,CA-00000274,13802005,467000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S212^2011-09-01,False
547,548,1,2022-11-23 14:00:50.375756+00:00,1,CA-00000274,913005,-467000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S212^2011-09-01,False
548,549,1,2022-11-23 14:00:50.424374+00:00,1,CA-00000275,13802005,467000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S214^2018-10-01,False
549,550,1,2022-11-23 14:00:50.443772+00:00,1,CA-00000275,913005,-467000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S214^2018-10-01,False
550,551,1,2022-11-23 14:00:50.492250+00:00,1,CA-00000276,13802005,496000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S217^2018-12-01,False
551,552,1,2022-11-23 14:00:50.511751+00:00,1,CA-00000276,913005,-496000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S217^2018-12-01,False
552,553,1,2022-11-23 14:00:50.559401+00:00,1,CA-00000277,13802005,570000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S222^2022-06-01,False
553,554,1,2022-11-23 14:00:50.578570+00:00,1,CA-00000277,913005,-570000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S222^2022-06-01,False
554,555,1,2022-11-23 14:00:50.630850+00:00,1,CA-00000278,13802005,830000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S301^2021-08-01,False
555,556,1,2022-11-23 14:00:50.649411+00:00,1,CA-00000278,913005,-830000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S301^2021-08-01,False
556,557,1,2022-11-23 14:00:50.695837+00:00,1,CA-00000279,13802005,700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S302^2021-08-01,False
557,558,1,2022-11-23 14:00:50.714914+00:00,1,CA-00000279,913005,-700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S302^2021-08-01,False
558,559,1,2022-11-23 14:00:50.764442+00:00,1,CA-00000280,13802005,700000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S303^2022-03-01,False
