,id,state_change_user_id,state_change_date,state,accountable_id,transaction_type_id,ledger_template_id,date_applicable
148,149,1,2022-11-22 17:42:12.513489+00:00,2,A6N-13N-62-S208^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
149,150,1,2022-11-22 17:42:12.513506+00:00,2,A6N-13N-62-S209^2006-03-21,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-21
150,151,1,2022-11-22 17:42:12.513522+00:00,2,A6N-13N-62-S210^2017-03-20,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-20
151,152,1,2022-11-22 17:42:12.513539+00:00,2,A6N-13N-62-S211^2017-03-08,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-08
152,153,1,2022-11-22 17:42:12.513556+00:00,2,A6N-13N-62-S212^2011-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
153,154,1,2022-11-22 17:42:12.513572+00:00,2,A6N-13N-62-S214^2018-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
154,155,1,2022-11-22 17:42:12.513589+00:00,2,A6N-13N-62-S217^2018-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-11-01
155,156,1,2022-11-22 17:42:12.513605+00:00,2,A6N-13N-62-S219^2004-02-09,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-09
156,157,1,2022-11-22 17:42:12.513622+00:00,2,A6N-13N-62-S221^2018-06-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-15
157,158,1,2022-11-22 17:42:12.513640+00:00,2,A6N-13N-62-S222^2022-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-06-01
158,159,1,2022-11-22 17:42:12.513657+00:00,2,A6N-13N-62-S301^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
159,160,1,2022-11-22 17:42:12.513674+00:00,2,A6N-13N-62-S302^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
160,161,1,2022-11-22 17:42:12.513691+00:00,2,A6N-13N-62-S303^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-02-07
161,162,1,2022-11-22 17:42:12.513708+00:00,2,A6N-13N-62-S304^2022-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-04-01
162,163,1,2022-11-22 17:42:12.513725+00:00,2,A6N-13N-62-S305^2021-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
163,164,1,2022-11-22 17:42:12.513742+00:00,2,A6N-13N-62-S306^2018-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-11-01
164,165,1,2022-11-22 17:42:12.513759+00:00,2,A6N-13N-62-S308^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-03-01
165,166,1,2022-11-22 17:42:12.513790+00:00,2,A6N-13N-62-S308^2022-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-07-01
166,167,1,2022-11-22 17:42:12.513815+00:00,2,A6N-13N-62-S309^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-03-01
167,168,1,2022-11-22 17:42:12.513834+00:00,2,A6N-13N-62-S310^2021-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
168,169,1,2022-11-22 17:42:12.513886+00:00,2,A6N-13N-62-S310^2022-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-07-01
169,170,1,2022-11-22 17:42:12.513904+00:00,2,A6N-13N-62-S311^2021-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
170,171,1,2022-11-22 17:42:12.513921+00:00,2,A6N-13N-62-S312^2017-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
171,172,1,2022-11-22 17:42:12.513939+00:00,2,A6N-13N-62-S314^2019-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
172,173,1,2022-11-22 17:42:12.513956+00:00,2,A6N-13N-62-S315^2019-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
173,174,1,2022-11-22 17:42:12.513973+00:00,2,A6N-13N-62-S317^2022-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-06-03
174,175,1,2022-11-22 17:42:12.513990+00:00,2,A6N-13N-62-S318^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
175,176,1,2022-11-22 17:42:12.514007+00:00,2,A6N-13N-62-S319^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
176,177,1,2022-11-22 17:42:12.514024+00:00,2,A6N-13N-62-S321^1996-08-13,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-13
177,178,1,2022-11-22 17:42:12.514041+00:00,2,A6N-13N-62-S322^2021-01-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
178,179,1,2022-11-22 17:42:12.514058+00:00,2,A6N-13N-66^2019-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
179,180,1,2022-11-22 17:42:12.514075+00:00,2,A6N-13N-68^1999-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
180,181,1,2022-11-22 17:42:12.514092+00:00,2,A6N-13N-62-S301^2022-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-09-17
181,182,1,2022-11-22 17:42:12.514109+00:00,2,A6N-13N-62-S202^2022-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-09-22
182,183,1,2022-11-22 17:42:12.514126+00:00,2,K1-17-57^2001-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2021-12-01
183,184,1,2022-11-22 17:42:12.514143+00:00,2,K1-17-53^2017-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
184,185,1,2022-11-22 17:42:12.514160+00:00,2,C18-1N-39^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-04-01
185,186,1,2022-11-22 17:42:12.514177+00:00,2,K1-17-43^2017-07-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-15
186,187,1,2022-11-22 17:42:12.514194+00:00,2,K1-17-47^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
187,188,1,2022-11-22 17:42:12.514211+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
188,189,1,2022-11-22 17:42:12.514228+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
189,190,1,2022-11-22 17:42:12.514245+00:00,2,C18-1N-41^2021-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
190,191,1,2022-11-22 17:42:12.514262+00:00,2,K1-17-37^2012-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2021-12-01
