,id,state_change_user_id,state_change_date,state,accountable_id,transaction_type_id,ledger_template_id,date_applicable
148,149,1,2022-12-13 20:52:06.435186+00:00,2,A6N-13N-62-S208^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
149,150,1,2022-12-13 20:52:06.435203+00:00,2,A6N-13N-62-S209^2006-03-21,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-21
150,151,1,2022-12-13 20:52:06.435220+00:00,2,A6N-13N-62-S210^2017-03-20,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-20
151,152,1,2022-12-13 20:52:06.435237+00:00,2,A6N-13N-62-S211^2017-03-08,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-08
152,153,1,2022-12-13 20:52:06.435254+00:00,2,A6N-13N-62-S212^2011-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
153,154,1,2022-12-13 20:52:06.435292+00:00,2,A6N-13N-62-S214^2018-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
154,155,1,2022-12-13 20:52:06.435313+00:00,2,A6N-13N-62-S217^2018-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-11-01
155,156,1,2022-12-13 20:52:06.435332+00:00,2,A6N-13N-62-S219^2004-02-09,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-09
156,157,1,2022-12-13 20:52:06.435350+00:00,2,A6N-13N-62-S221^2018-06-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-15
157,158,1,2022-12-13 20:52:06.435368+00:00,2,A6N-13N-62-S222^2022-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-06-01
158,159,1,2022-12-13 20:52:06.435386+00:00,2,A6N-13N-62-S301^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
159,160,1,2022-12-13 20:52:06.435403+00:00,2,A6N-13N-62-S302^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
160,161,1,2022-12-13 20:52:06.435438+00:00,2,A6N-13N-62-S303^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-02-07
161,162,1,2022-12-13 20:52:06.435460+00:00,2,A6N-13N-62-S304^2022-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-03-28
162,163,1,2022-12-13 20:52:06.435479+00:00,2,A6N-13N-62-S305^2021-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
163,164,1,2022-12-13 20:52:06.435498+00:00,2,A6N-13N-62-S306^2018-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-11-01
164,165,1,2022-12-13 20:52:06.435516+00:00,2,A6N-13N-62-S308^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-03-01
165,166,1,2022-12-13 20:52:06.435533+00:00,2,A6N-13N-62-S308^2022-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-07-01
166,167,1,2022-12-13 20:52:06.435551+00:00,2,A6N-13N-62-S309^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-03-01
167,168,1,2022-12-13 20:52:06.435568+00:00,2,A6N-13N-62-S310^2021-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
168,169,1,2022-12-13 20:52:06.435585+00:00,2,A6N-13N-62-S310^2022-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-07-01
169,170,1,2022-12-13 20:52:06.435602+00:00,2,A6N-13N-62-S311^2021-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
170,171,1,2022-12-13 20:52:06.435619+00:00,2,A6N-13N-62-S312^2017-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
171,172,1,2022-12-13 20:52:06.435636+00:00,2,A6N-13N-62-S314^2019-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
172,173,1,2022-12-13 20:52:06.435654+00:00,2,A6N-13N-62-S315^2019-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
173,174,1,2022-12-13 20:52:06.435671+00:00,2,A6N-13N-62-S317^2022-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-06-03
174,175,1,2022-12-13 20:52:06.435688+00:00,2,A6N-13N-62-S318^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
175,176,1,2022-12-13 20:52:06.435705+00:00,2,A6N-13N-62-S319^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
176,177,1,2022-12-13 20:52:06.435723+00:00,2,A6N-13N-62-S321^1996-08-13,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-13
177,178,1,2022-12-13 20:52:06.435741+00:00,2,A6N-13N-62-S322^2021-01-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
178,179,1,2022-12-13 20:52:06.435758+00:00,2,A6N-13N-66^2019-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
179,180,1,2022-12-13 20:52:06.435776+00:00,2,A6N-13N-68^1999-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
180,181,1,2022-12-13 20:52:06.435794+00:00,2,A6N-13N-62-S301^2022-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-09-17
181,182,1,2022-12-13 20:52:06.435812+00:00,2,A6N-13N-62-S202^2022-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-09-22
182,183,1,2022-12-13 20:52:06.435829+00:00,2,K1-17-57^2001-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2021-12-01
183,184,1,2022-12-13 20:52:06.435846+00:00,2,K1-17-53^2017-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
184,185,1,2022-12-13 20:52:06.435864+00:00,2,C18-1N-39^2022-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-04-01
185,186,1,2022-12-13 20:52:06.435881+00:00,2,K1-17-43^2017-07-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-15
186,187,1,2022-12-13 20:52:06.435898+00:00,2,K1-17-47^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
187,188,1,2022-12-13 20:52:06.435915+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
188,189,1,2022-12-13 20:52:06.435932+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
189,190,1,2022-12-13 20:52:06.435949+00:00,2,C18-1N-41^2021-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
190,191,1,2022-12-13 20:52:06.435966+00:00,2,K1-17-37^2012-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2021-12-01
191,192,1,2022-12-13 20:52:06.435983+00:00,1,A6N-13N-62-S210^2022-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-10-01
192,193,1,2022-12-13 20:52:06.436000+00:00,1,A6N-13N-62-S210^2022-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-10-01
193,194,1,2022-12-13 20:52:06.436017+00:00,1,A6N-13N-62-S210^2022-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-10-01
194,195,1,2022-12-13 20:52:06.436033+00:00,1,A6N-13N-62-S220^2022-11-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-11-01
195,196,1,2022-12-13 20:52:06.436050+00:00,1,A6N-13N-62-S220^2022-11-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-11-01
196,197,1,2022-12-13 20:52:06.436067+00:00,1,A6N-13N-62-S220^2022-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-11-01
197,198,1,2022-12-13 20:52:06.436084+00:00,1,A6N-13N-62-S304^2021-02-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
198,199,1,2022-12-13 20:52:06.436101+00:00,1,A6N-13N-62-S304^2021-02-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
199,200,1,2022-12-13 20:52:06.436118+00:00,1,A6N-13N-62-S304^2021-02-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
200,201,1,2022-12-15 19:32:14.236529+00:00,1,C31-1B-64^2018-12-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
201,202,1,2022-12-15 19:32:32.938443+00:00,1,C31-1B-64^2018-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-01
202,203,1,2022-12-15 19:32:48.434609+00:00,1,C31-1B-64^2018-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
203,204,1,2022-12-15 19:33:19.361876+00:00,1,C31-1B-64^2018-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
204,205,1,2022-12-15 19:33:27.594120+00:00,1,C31-1B-64^2018-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
205,206,1,2022-12-15 19:54:39.251387+00:00,1,C31-1B-54^2016-02-15,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-15
206,207,1,2022-12-15 19:54:33.466158+00:00,1,C31-1B-54^2016-02-15,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-15
207,208,1,2022-12-15 19:54:27.824233+00:00,1,C31-1B-54^2016-02-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2021-12-15
208,209,1,2022-12-15 20:07:17.924278+00:00,1,C31-1B-44^2013-12-03,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-03
209,210,1,2022-12-15 20:07:31.563434+00:00,1,C31-1B-44^2013-12-03,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-03
210,211,1,2022-12-15 20:07:46.220632+00:00,1,C31-1B-44^2013-12-03,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-03
211,212,1,2022-12-15 20:44:29.670529+00:00,1,C31-1B-24^2018-05-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
212,213,1,2022-12-15 20:44:43.125811+00:00,1,C31-1B-24^2018-05-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-01
213,214,1,2022-12-15 20:44:51.748590+00:00,1,C31-1B-24^2018-05-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
214,215,1,2022-12-15 20:45:12.325205+00:00,1,C31-1B-24^2018-05-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2021-12-01
215,216,1,2022-12-15 20:45:21.933083+00:00,1,C31-1B-24^2018-05-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
216,217,1,2022-12-15 21:11:42.937386+00:00,1,C31-1B-4^2003-09-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
217,218,1,2022-12-15 21:11:52.542977+00:00,1,C31-1B-4^2003-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
218,219,1,2022-12-15 21:32:51.485281+00:00,1,C31-1B-4^2003-09-01,Canon Mensual Arriendo Inmueble,"RC-Canon Mensual Arriendo Inmueble con IVA, Retefuente y Reteiva-Efectivo",2022-01-01
219,220,1,2022-12-15 21:57:53.791852+00:00,1,K2C-30-29^2019-11-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
220,221,1,2022-12-15 21:58:05.457340+00:00,1,K2C-30-29^2019-11-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
221,222,1,2022-12-15 21:58:16.751011+00:00,1,K2C-30-29^2019-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
222,223,1,2022-12-15 22:39:32.400335+00:00,1,K2C-30-27^2020-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
223,224,1,2022-12-15 22:39:54.377095+00:00,1,K2C-30-27^2020-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
224,225,1,2022-12-15 22:40:07.993221+00:00,1,K2C-30-27^2020-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
225,226,1,2022-12-26 19:56:08.272229+00:00,1,K1B-30-16^2006-05-10,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-10
226,227,1,2022-12-26 19:56:23.550682+00:00,1,K1B-30-16^2006-05-10,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-10
227,228,1,2022-12-26 19:56:37.718261+00:00,1,K1B-30-16^2006-05-10,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2021-12-10
228,229,1,2022-12-26 20:24:28.474697+00:00,1,K2C-30-9^2021-04-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
229,230,1,2022-12-26 20:24:38.512648+00:00,1,K2C-30-9^2021-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
230,231,1,2022-12-26 20:24:49.946911+00:00,1,K2C-30-9^2021-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
231,232,1,2022-12-27 14:31:22.839365+00:00,1,K1B-30-52^2018-05-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
232,233,1,2022-12-27 14:31:31.871324+00:00,1,K1B-30-52^2018-05-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
233,234,1,2022-12-27 14:31:42.368532+00:00,1,K1B-30-52^2018-05-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
234,235,1,2022-12-27 14:53:32.293402+00:00,1,K2C-30-51^2021-12-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
235,236,1,2022-12-27 14:53:42.644811+00:00,1,K2C-30-51^2021-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
236,237,1,2022-12-27 14:53:53.987159+00:00,1,K2C-30-51^2021-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
237,238,1,2022-12-27 15:48:57.220563+00:00,1,C30-1B-31^2019-11-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
238,239,1,2022-12-27 15:49:07.403934+00:00,1,C30-1B-31^2019-11-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
239,240,1,2022-12-27 15:49:18.124092+00:00,1,C30-1B-31^2019-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-01-01
240,241,1,2022-12-27 16:10:57.136719+00:00,1,C30-1B-15-B3^2017-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
241,242,1,2022-12-27 16:11:04.735351+00:00,1,C30-1B-15-B3^2017-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
242,243,1,2022-12-27 16:11:12.864934+00:00,1,C30-1B-15-B3^2017-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
243,244,1,2022-12-27 16:27:19.334592+00:00,1,C30-1B-15-B2^2013-04-15,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-15
244,245,1,2022-12-27 16:27:30.013323+00:00,1,C30-1B-15-B2^2013-04-15,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-15
245,246,1,2022-12-27 16:27:40.301745+00:00,1,C30-1B-15-B2^2013-04-15,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-15
246,247,1,2022-12-27 17:08:30.448963+00:00,1,K2C-29-54^2017-04-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
247,248,1,2022-12-27 17:08:41.263610+00:00,1,K2C-29-54^2017-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-01
248,249,1,2022-12-27 17:08:53.369488+00:00,1,K2C-29-54^2017-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2021-12-01
249,250,1,2022-12-27 17:24:33.184345+00:00,1,C30-1B-13^2017-05-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
250,251,1,2022-12-27 17:24:44.044778+00:00,1,C30-1B-13^2017-05-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-01
251,252,1,2022-12-27 17:24:56.519127+00:00,1,C30-1B-13^2017-05-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2021-12-01
252,253,1,2022-12-27 18:27:01.768964+00:00,1,C30-1B-15-B1^2020-11-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
253,254,1,2022-12-27 18:27:11.408674+00:00,1,C30-1B-15-B1^2020-11-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
254,255,1,2022-12-27 18:27:21.569008+00:00,1,C30-1B-15-B1^2020-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA-Efectivo,2022-01-01
255,256,1,2022-12-27 18:27:32.519727+00:00,1,C30-1B-15-B1^2020-11-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble con IVA y Retefuente-Efectivo,2022-11-01
