,id,state_change_user_id,state_change_date,state,ledger_id,account_id,value,concept_id,settled
309,310,1,2022-12-13 20:57:07.930195+00:00,1,CA-00000155,913005,-342000,Canon Mensual Arriendo Inmueble^2022-03-15_A6N-13N-62-S221^2018-06-15,False
310,311,1,2022-12-13 20:57:07.981089+00:00,1,CA-00000156,13802005,1717000,Canon Mensual Arriendo Inmueble^2022-03-15_K1-17-43^2017-07-15,False
311,312,1,2022-12-13 20:57:08.000411+00:00,1,CA-00000156,913005,-1717000,Canon Mensual Arriendo Inmueble^2022-03-15_K1-17-43^2017-07-15,False
312,313,1,2022-12-13 20:57:08.048053+00:00,1,CA-00000157,13802005,476000,Canon Mensual Arriendo Inmueble^2022-03-21_A6N-13N-62-S209^2006-03-21,False
313,314,1,2022-12-13 20:57:08.067891+00:00,1,CA-00000157,913005,-476000,Canon Mensual Arriendo Inmueble^2022-03-21_A6N-13N-62-S209^2006-03-21,False
314,315,1,2022-12-13 20:57:08.119934+00:00,1,CA-00000158,13802005,90323,Canon Mensual Arriendo Inmueble^2022-03-28_A6N-13N-62-S304^2022-04-01,False
315,316,1,2022-12-13 20:57:08.139295+00:00,1,CA-00000158,913005,-90323,Canon Mensual Arriendo Inmueble^2022-03-28_A6N-13N-62-S304^2022-04-01,False
316,317,1,2022-12-13 20:57:08.186347+00:00,1,CA-00000159,13802005,1065000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-O1^2015-01-01,False
317,318,1,2022-12-13 20:57:08.205976+00:00,1,CA-00000159,913005,-1065000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-O1^2015-01-01,False
318,319,1,2022-12-13 20:57:08.273752+00:00,1,CA-00000160,13802005,1190000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S101^2021-04-01,False
319,320,1,2022-12-13 20:57:08.293286+00:00,1,CA-00000160,913005,-1190000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S101^2021-04-01,False
320,321,1,2022-12-13 20:57:08.350074+00:00,1,CA-00000161,13802005,940000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S102^2021-10-01,False
321,322,1,2022-12-13 20:57:08.371571+00:00,1,CA-00000161,913005,-940000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S102^2021-10-01,False
322,323,1,2022-12-13 20:57:08.419500+00:00,1,CA-00000162,13802005,790000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S103^2020-06-01,False
323,324,1,2022-12-13 20:57:08.439236+00:00,1,CA-00000162,913005,-790000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S103^2020-06-01,False
324,325,1,2022-12-13 20:57:08.488695+00:00,1,CA-00000163,13802005,840000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S104^2021-08-01,False
325,326,1,2022-12-13 20:57:08.508838+00:00,1,CA-00000163,913005,-840000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S104^2021-08-01,False
326,327,1,2022-12-13 20:57:08.556048+00:00,1,CA-00000164,13802005,850000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S105^2021-09-01,False
327,328,1,2022-12-13 20:57:08.575360+00:00,1,CA-00000164,913005,-850000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S105^2021-09-01,False
328,329,1,2022-12-13 20:57:08.623520+00:00,1,CA-00000165,13802005,638000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S108^2016-12-01,False
329,330,1,2022-12-13 20:57:08.643084+00:00,1,CA-00000165,913005,-638000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S108^2016-12-01,False
330,331,1,2022-12-13 20:57:08.692351+00:00,1,CA-00000166,13802005,450000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S109^2021-07-01,False
331,332,1,2022-12-13 20:57:08.712523+00:00,1,CA-00000166,913005,-450000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S109^2021-07-01,False
332,333,1,2022-12-13 20:57:08.760830+00:00,1,CA-00000167,13802005,530000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S110^2021-09-01,False
333,334,1,2022-12-13 20:57:08.780614+00:00,1,CA-00000167,913005,-530000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S110^2021-09-01,False
334,335,1,2022-12-13 20:57:08.835469+00:00,1,CA-00000168,13802005,605000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S112^2015-04-01,False
335,336,1,2022-12-13 20:57:08.864043+00:00,1,CA-00000168,913005,-605000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S112^2015-04-01,False
336,337,1,2022-12-13 20:57:08.939079+00:00,1,CA-00000169,13802005,530000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S114^2021-09-01,False
337,338,1,2022-12-13 20:57:08.959144+00:00,1,CA-00000169,913005,-530000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S114^2021-09-01,False
338,339,1,2022-12-13 20:57:09.007799+00:00,1,CA-00000170,13802005,830000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S201^2021-10-01,False
339,340,1,2022-12-13 20:57:09.027708+00:00,1,CA-00000170,913005,-830000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S201^2021-10-01,False
340,341,1,2022-12-13 20:57:09.096003+00:00,1,CA-00000171,13802005,700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S202^2021-10-01,False
341,342,1,2022-12-13 20:57:09.120226+00:00,1,CA-00000171,913005,-700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S202^2021-10-01,False
342,343,1,2022-12-13 20:57:09.170937+00:00,1,CA-00000172,13802005,700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S203^2022-04-01,False
343,344,1,2022-12-13 20:57:09.191784+00:00,1,CA-00000172,913005,-700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S203^2022-04-01,False
344,345,1,2022-12-13 20:57:09.253634+00:00,1,CA-00000173,13802005,650000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S204^2021-09-01,False
345,346,1,2022-12-13 20:57:09.274273+00:00,1,CA-00000173,913005,-650000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S204^2021-09-01,False
346,347,1,2022-12-13 20:57:09.324037+00:00,1,CA-00000174,13802005,750000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S205^2020-08-01,False
347,348,1,2022-12-13 20:57:09.343330+00:00,1,CA-00000174,913005,-750000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S205^2020-08-01,False
348,349,1,2022-12-13 20:57:09.390335+00:00,1,CA-00000175,13802005,390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S208^2021-10-01,False
349,350,1,2022-12-13 20:57:09.415533+00:00,1,CA-00000175,913005,-390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S208^2021-10-01,False
350,351,1,2022-12-13 20:57:09.465618+00:00,1,CA-00000176,13802005,583000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S212^2011-09-01,False
351,352,1,2022-12-13 20:57:09.485808+00:00,1,CA-00000176,913005,-583000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S212^2011-09-01,False
352,353,1,2022-12-13 20:57:09.557745+00:00,1,CA-00000177,13802005,467000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S214^2018-10-01,False
353,354,1,2022-12-13 20:57:09.577958+00:00,1,CA-00000177,913005,-467000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S214^2018-10-01,False
354,355,1,2022-12-13 20:57:09.631266+00:00,1,CA-00000178,13802005,496000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S217^2018-12-01,False
355,356,1,2022-12-13 20:57:09.655961+00:00,1,CA-00000178,913005,-496000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S217^2018-12-01,False
356,357,1,2022-12-13 20:57:09.705378+00:00,1,CA-00000179,13802005,830000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S301^2021-08-01,False
357,358,1,2022-12-13 20:57:09.725318+00:00,1,CA-00000179,913005,-830000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S301^2021-08-01,False
358,359,1,2022-12-13 20:57:09.798100+00:00,1,CA-00000180,13802005,700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S302^2021-08-01,False
359,360,1,2022-12-13 20:57:09.817387+00:00,1,CA-00000180,913005,-700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S302^2021-08-01,False
360,361,1,2022-12-13 20:57:09.864631+00:00,1,CA-00000181,13802005,700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S303^2022-03-01,False
361,362,1,2022-12-13 20:57:09.893405+00:00,1,CA-00000181,913005,-700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S303^2022-03-01,False
362,363,1,2022-12-13 20:57:09.965573+00:00,1,CA-00000182,13802005,700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S304^2022-04-01,False
363,364,1,2022-12-13 20:57:09.987578+00:00,1,CA-00000182,913005,-700000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S304^2022-04-01,False
364,365,1,2022-12-13 20:57:10.037333+00:00,1,CA-00000183,13802005,785000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S305^2021-02-01,False
365,366,1,2022-12-13 20:57:10.056849+00:00,1,CA-00000183,913005,-785000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S305^2021-02-01,False
366,367,1,2022-12-13 20:57:10.116654+00:00,1,CA-00000184,13802005,458000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S306^2018-06-01,False
367,368,1,2022-12-13 20:57:10.144166+00:00,1,CA-00000184,913005,-458000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S306^2018-06-01,False
368,369,1,2022-12-13 20:57:10.203833+00:00,1,CA-00000185,13802005,390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S308^2022-03-01,False
369,370,1,2022-12-13 20:57:10.224014+00:00,1,CA-00000185,913005,-390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S308^2022-03-01,False
370,371,1,2022-12-13 20:57:10.274326+00:00,1,CA-00000186,13802005,390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S309^2022-03-01,False
371,372,1,2022-12-13 20:57:10.293534+00:00,1,CA-00000186,913005,-390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S309^2022-03-01,False
372,373,1,2022-12-13 20:57:10.341787+00:00,1,CA-00000187,13802005,390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S311^2021-11-01,False
373,374,1,2022-12-13 20:57:10.360799+00:00,1,CA-00000187,913005,-390000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S311^2021-11-01,False
374,375,1,2022-12-13 20:57:10.411904+00:00,1,CA-00000188,13802005,490000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S312^2017-06-01,False
375,376,1,2022-12-13 20:57:10.431857+00:00,1,CA-00000188,913005,-490000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S312^2017-06-01,False
376,377,1,2022-12-13 20:57:10.494114+00:00,1,CA-00000189,13802005,455000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S314^2019-06-01,False
377,378,1,2022-12-13 20:57:10.519972+00:00,1,CA-00000189,913005,-455000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S314^2019-06-01,False
378,379,1,2022-12-13 20:57:10.582833+00:00,1,CA-00000190,13802005,310000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S315^2019-08-01,False
379,380,1,2022-12-13 20:57:10.602286+00:00,1,CA-00000190,913005,-310000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S315^2019-08-01,False
380,381,1,2022-12-13 20:57:10.655194+00:00,1,CA-00000191,13802005,290000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S318^2021-08-01,False
381,382,1,2022-12-13 20:57:10.675244+00:00,1,CA-00000191,913005,-290000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S318^2021-08-01,False
382,383,1,2022-12-13 20:57:10.727063+00:00,1,CA-00000192,13802005,470000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S319^2021-08-01,False
383,384,1,2022-12-13 20:57:10.746865+00:00,1,CA-00000192,913005,-470000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S319^2021-08-01,False
384,385,1,2022-12-13 20:57:10.800470+00:00,1,CA-00000193,13802005,480000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S322^2021-01-01,False
385,386,1,2022-12-13 20:57:10.819774+00:00,1,CA-00000193,913005,-480000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-62-S322^2021-01-01,False
386,387,1,2022-12-13 20:57:10.873834+00:00,1,CA-00000194,13802005,790000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-66^2019-04-01,False
387,388,1,2022-12-13 20:57:10.893696+00:00,1,CA-00000194,913005,-790000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-66^2019-04-01,False
388,389,1,2022-12-13 20:57:10.940928+00:00,1,CA-00000195,13802005,2720000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-68^1999-02-01,False
389,390,1,2022-12-13 20:57:10.960170+00:00,1,CA-00000195,913005,-2720000,Canon Mensual Arriendo Inmueble^2022-04-01_A6N-13N-68^1999-02-01,False
390,391,1,2022-12-13 20:57:11.006439+00:00,1,CA-00000196,13802005,950000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-33^2021-10-01,False
391,392,1,2022-12-13 20:57:11.025651+00:00,1,CA-00000196,913005,-950000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-33^2021-10-01,False
392,393,1,2022-12-13 20:57:11.092405+00:00,1,CA-00000197,13802005,1000000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-39^2022-03-01,False
393,394,1,2022-12-13 20:57:11.122324+00:00,1,CA-00000197,913005,-1000000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-39^2022-03-01,False
394,395,1,2022-12-13 20:57:11.195469+00:00,1,CA-00000198,13802005,2900000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-41^2021-02-01,False
395,396,1,2022-12-13 20:57:11.217640+00:00,1,CA-00000198,913005,-2900000,Canon Mensual Arriendo Inmueble^2022-04-01_C18-1N-41^2021-02-01,False
396,397,1,2022-12-13 20:57:11.269389+00:00,1,CA-00000199,13802005,1520000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-37^2012-02-01,False
397,398,1,2022-12-13 20:57:11.288406+00:00,1,CA-00000199,913005,-1520000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-37^2012-02-01,False
398,399,1,2022-12-13 20:57:11.366502+00:00,1,CA-00000200,13802005,1800000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-47^2021-10-01,False
399,400,1,2022-12-13 20:57:11.390160+00:00,1,CA-00000200,913005,-1800000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-47^2021-10-01,False
400,401,1,2022-12-13 20:57:11.446719+00:00,1,CA-00000201,13802005,1785000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-53^2017-06-01,False
401,402,1,2022-12-13 20:57:11.474016+00:00,1,CA-00000201,913005,-1785000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-53^2017-06-01,False
402,403,1,2022-12-13 20:57:11.532614+00:00,1,CA-00000202,13802005,2450000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-57^2001-09-01,False
403,404,1,2022-12-13 20:57:11.551793+00:00,1,CA-00000202,913005,-2450000,Canon Mensual Arriendo Inmueble^2022-04-01_K1-17-57^2001-09-01,False
404,405,1,2022-12-13 20:57:11.600066+00:00,1,CA-00000203,13802005,478000,Canon Mensual Arriendo Inmueble^2022-04-08_A6N-13N-62-S211^2017-03-08,False
405,406,1,2022-12-13 20:57:11.631004+00:00,1,CA-00000203,913005,-478000,Canon Mensual Arriendo Inmueble^2022-04-08_A6N-13N-62-S211^2017-03-08,False
406,407,1,2022-12-13 20:57:11.699474+00:00,1,CA-00000204,13802005,480000,Canon Mensual Arriendo Inmueble^2022-04-09_A6N-13N-62-S219^2004-02-09,False
407,408,1,2022-12-13 20:57:11.718795+00:00,1,CA-00000204,913005,-480000,Canon Mensual Arriendo Inmueble^2022-04-09_A6N-13N-62-S219^2004-02-09,False
408,409,1,2022-12-13 20:57:11.766421+00:00,1,CA-00000205,13802005,347000,Canon Mensual Arriendo Inmueble^2022-04-13_A6N-13N-62-S321^1996-08-13,False
409,410,1,2022-12-13 20:57:11.785502+00:00,1,CA-00000205,913005,-347000,Canon Mensual Arriendo Inmueble^2022-04-13_A6N-13N-62-S321^1996-08-13,False
410,411,1,2022-12-13 20:57:11.833583+00:00,1,CA-00000206,13802005,342000,Canon Mensual Arriendo Inmueble^2022-04-15_A6N-13N-62-S221^2018-06-15,False
411,412,1,2022-12-13 20:57:11.853560+00:00,1,CA-00000206,913005,-342000,Canon Mensual Arriendo Inmueble^2022-04-15_A6N-13N-62-S221^2018-06-15,False
412,413,1,2022-12-13 20:57:11.910474+00:00,1,CA-00000207,13802005,1717000,Canon Mensual Arriendo Inmueble^2022-04-15_K1-17-43^2017-07-15,False
413,414,1,2022-12-13 20:57:11.930217+00:00,1,CA-00000207,913005,-1717000,Canon Mensual Arriendo Inmueble^2022-04-15_K1-17-43^2017-07-15,False
414,415,1,2022-12-13 20:57:11.986388+00:00,1,CA-00000208,13802005,476000,Canon Mensual Arriendo Inmueble^2022-04-21_A6N-13N-62-S209^2006-03-21,False
415,416,1,2022-12-13 20:57:12.010134+00:00,1,CA-00000208,913005,-476000,Canon Mensual Arriendo Inmueble^2022-04-21_A6N-13N-62-S209^2006-03-21,False
416,417,1,2022-12-13 20:57:12.085232+00:00,1,CA-00000209,13802005,1065000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-O1^2015-01-01,False
417,418,1,2022-12-13 20:57:12.104551+00:00,1,CA-00000209,913005,-1065000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-O1^2015-01-01,False
418,419,1,2022-12-13 20:57:12.152377+00:00,1,CA-00000210,13802005,1190000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S101^2021-04-01,False
419,420,1,2022-12-13 20:57:12.171440+00:00,1,CA-00000210,913005,-1190000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S101^2021-04-01,False
420,421,1,2022-12-13 20:57:12.221052+00:00,1,CA-00000211,13802005,940000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S102^2021-10-01,False
421,422,1,2022-12-13 20:57:12.239991+00:00,1,CA-00000211,913005,-940000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S102^2021-10-01,False
422,423,1,2022-12-13 20:57:12.283904+00:00,1,CA-00000212,13802005,790000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S103^2022-05-01,False
423,424,1,2022-12-13 20:57:12.300310+00:00,1,CA-00000212,913005,-790000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S103^2022-05-01,False
424,425,1,2022-12-13 20:57:12.340025+00:00,1,CA-00000213,13802005,840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S104^2021-08-01,False
425,426,1,2022-12-13 20:57:12.351225+00:00,1,CA-00000213,913005,-840000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S104^2021-08-01,False
426,427,1,2022-12-13 20:57:12.380916+00:00,1,CA-00000214,13802005,850000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S105^2021-09-01,False
427,428,1,2022-12-13 20:57:12.391945+00:00,1,CA-00000214,913005,-850000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S105^2021-09-01,False
428,429,1,2022-12-13 20:57:12.428494+00:00,1,CA-00000215,13802005,638000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S108^2016-12-01,False
429,430,1,2022-12-13 20:57:12.453811+00:00,1,CA-00000215,913005,-638000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S108^2016-12-01,False
430,431,1,2022-12-13 20:57:12.502093+00:00,1,CA-00000216,13802005,450000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S109^2021-07-01,False
431,432,1,2022-12-13 20:57:12.521625+00:00,1,CA-00000216,913005,-450000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S109^2021-07-01,False
432,433,1,2022-12-13 20:57:12.569711+00:00,1,CA-00000217,13802005,530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S110^2021-09-01,False
433,434,1,2022-12-13 20:57:12.588902+00:00,1,CA-00000217,913005,-530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S110^2021-09-01,False
434,435,1,2022-12-13 20:57:12.637195+00:00,1,CA-00000218,13802005,605000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S112^2015-04-01,False
435,436,1,2022-12-13 20:57:12.656524+00:00,1,CA-00000218,913005,-605000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S112^2015-04-01,False
436,437,1,2022-12-13 20:57:12.704475+00:00,1,CA-00000219,13802005,530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S114^2021-09-01,False
437,438,1,2022-12-13 20:57:12.724640+00:00,1,CA-00000219,913005,-530000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S114^2021-09-01,False
438,439,1,2022-12-13 20:57:12.815389+00:00,1,CA-00000220,13802005,830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S201^2021-10-01,False
439,440,1,2022-12-13 20:57:12.837165+00:00,1,CA-00000220,913005,-830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S201^2021-10-01,False
440,441,1,2022-12-13 20:57:12.884527+00:00,1,CA-00000221,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S202^2021-10-01,False
441,442,1,2022-12-13 20:57:12.913175+00:00,1,CA-00000221,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S202^2021-10-01,False
442,443,1,2022-12-13 20:57:12.975490+00:00,1,CA-00000222,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S203^2022-04-01,False
443,444,1,2022-12-13 20:57:12.999356+00:00,1,CA-00000222,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S203^2022-04-01,False
444,445,1,2022-12-13 20:57:13.046915+00:00,1,CA-00000223,13802005,650000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S204^2021-09-01,False
445,446,1,2022-12-13 20:57:13.066039+00:00,1,CA-00000223,913005,-650000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S204^2021-09-01,False
446,447,1,2022-12-13 20:57:13.147436+00:00,1,CA-00000224,13802005,750000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S205^2020-08-01,False
447,448,1,2022-12-13 20:57:13.167421+00:00,1,CA-00000224,913005,-750000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S205^2020-08-01,False
448,449,1,2022-12-13 20:57:13.217582+00:00,1,CA-00000225,13802005,390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S208^2021-10-01,False
449,450,1,2022-12-13 20:57:13.237187+00:00,1,CA-00000225,913005,-390000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S208^2021-10-01,False
450,451,1,2022-12-13 20:57:13.303805+00:00,1,CA-00000226,13802005,583000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S212^2011-09-01,False
451,452,1,2022-12-13 20:57:13.323918+00:00,1,CA-00000226,913005,-583000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S212^2011-09-01,False
452,453,1,2022-12-13 20:57:13.372774+00:00,1,CA-00000227,13802005,467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S214^2018-10-01,False
453,454,1,2022-12-13 20:57:13.392359+00:00,1,CA-00000227,913005,-467000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S214^2018-10-01,False
454,455,1,2022-12-13 20:57:13.442588+00:00,1,CA-00000228,13802005,496000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S217^2018-12-01,False
455,456,1,2022-12-13 20:57:13.461903+00:00,1,CA-00000228,913005,-496000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S217^2018-12-01,False
456,457,1,2022-12-13 20:57:13.539445+00:00,1,CA-00000229,13802005,830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S301^2021-08-01,False
457,458,1,2022-12-13 20:57:13.558924+00:00,1,CA-00000229,913005,-830000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S301^2021-08-01,False
458,459,1,2022-12-13 20:57:13.606712+00:00,1,CA-00000230,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S302^2021-08-01,False
459,460,1,2022-12-13 20:57:13.626278+00:00,1,CA-00000230,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S302^2021-08-01,False
460,461,1,2022-12-13 20:57:13.674904+00:00,1,CA-00000231,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S303^2022-03-01,False
461,462,1,2022-12-13 20:57:13.706397+00:00,1,CA-00000231,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S303^2022-03-01,False
462,463,1,2022-12-13 20:57:13.789483+00:00,1,CA-00000232,13802005,700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S304^2022-04-01,False
463,464,1,2022-12-13 20:57:13.809064+00:00,1,CA-00000232,913005,-700000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S304^2022-04-01,False
464,465,1,2022-12-13 20:57:13.857513+00:00,1,CA-00000233,13802005,785000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S305^2021-02-01,False
465,466,1,2022-12-13 20:57:13.876477+00:00,1,CA-00000233,913005,-785000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S305^2021-02-01,False
466,467,1,2022-12-13 20:57:13.926437+00:00,1,CA-00000234,13802005,458000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S306^2018-06-01,False
467,468,1,2022-12-13 20:57:13.954551+00:00,1,CA-00000234,913005,-458000,Canon Mensual Arriendo Inmueble^2022-05-01_A6N-13N-62-S306^2018-06-01,False
