class,country,region,city,street_type,street_number,street_letter,street_bis,street_bis_complement,street_coordinate,numeral_number,numeral_letter,numeral_bis,numeral_bis_complement,numeral_coordinate,height_number,interior_group_type,interior_group_code,interior_type,interior_code
Address,Colombia,Valle del Cauca,CALI,1,2,-9999,FALSE,-9999,-9999,80,-9999,FALSE,-9999,-9999,33,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,30,-9999,FALSE,-9999,-9999,2,-9999,FALSE,-9999,-9999,15,-9999,ZZZZZ,1,4
Address,Colombia,Valle del Cauca,CALI,1,43,-9999,FALSE,-9999,-9999,109,-9999,FALSE,-9999,-9999,78,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,1,-9999,FALSE,-9999,-9999,59,1,FALSE,-9999,-9999,21,0,603,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,43,-9999,FALSE,-9999,-9999,109,-9999,FALSE,-9999,-9999,78,2,ZZZZZ,0,502
Address,Colombia,Medellín,Antioquia,2,78,0,FALSE,-9999,-9999,33,0,FALSE,-9999,-9999,9,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Envigado,Antioquia,2,46,-9999,FALSE,-9999,-9999,25,-9999,FALSE,-9999,1,31,-9999,ZZZZZ,7,32
Address,Colombia,Valle del Cauca,CALI,2,70,-9999,FALSE,-9999,-9999,3,3,FALSE,-9999,-9999,4,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,39,-9999,FALSE,-9999,-9999,22,-9999,FALSE,-9999,-9999,5,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,3,57,-9999,FALSE,-9999,-9999,4,-9999,FALSE,-9999,-9999,49,-9999,ZZZZZ,0,1103
Address,Colombia,Valle del Cauca,CALI,2,2,2,FALSE,-9999,-9999,39,-9999,FALSE,-9999,-9999,34,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,58,0,FALSE,-9999,-9999,1,0,FALSE,-9999,-9999,18,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,2,1,FALSE,-9999,0,75,2,FALSE,-9999,-9999,25,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,53,-9999,FALSE,-9999,-9999,1,-9999,FALSE,-9999,-9999,96,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,8,-9999,FALSE,-9999,-9999,56,13,FALSE,-9999,-9999,197,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Bogotá,DC,1,129,1,FALSE,-9999,-9999,54,-9999,FALSE,-9999,-9999,20,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,24,2,FALSE,-9999,-9999,2,-9999,FALSE,-9999,-9999,44,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,30,-9999,FALSE,-9999,-9999,2,-9999,FALSE,-9999,-9999,15,-9999,ZZZZZ,6,1
Address,Colombia,Valle del Cauca,CALI,1,6,0,FALSE,-9999,-9999,62,0,FALSE,-9999,-9999,11,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,4,-9999,FALSE,-9999,-9999,67,13,FALSE,-9999,-9999,17,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,38,4,FALSE,-9999,-9999,3,-9999,FALSE,-9999,-9999,88,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,5,0,FALSE,-9999,-9999,50,-9999,FALSE,-9999,-9999,48,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,1,1,FALSE,-9999,-9999,58,0,FALSE,-9999,-9999,10,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,66,-9999,FALSE,-9999,-9999,1,-9999,FALSE,-9999,-9999,159,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,2,-9999,FALSE,-9999,-9999,43,-9999,FALSE,-9999,-9999,77,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,30,-9999,FALSE,-9999,-9999,16,-9999,FALSE,-9999,-9999,37,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,26,8,FALSE,-9999,-9999,89,-9999,FALSE,-9999,-9999,48,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,39,-9999,FALSE,-9999,-9999,2,1,FALSE,-9999,-9999,29,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,2,1,FALSE,-9999,-9999,73,-9999,FALSE,-9999,-9999,65,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,83,0,FALSE,-9999,-9999,3,0,FALSE,-9999,-9999,95,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,61,-9999,FALSE,-9999,0,3,0,FALSE,-9999,-9999,80,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,2,2,FALSE,-9999,-9999,29,-9999,FALSE,-9999,-9999,54,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,15,0,FALSE,-9999,-9999,66,-9999,FALSE,-9999,-9999,51,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,53,-9999,FALSE,-9999,-9999,11,0,FALSE,-9999,-9999,40,-9999,ZZZZZ,0,505
Address,Colombia,Valle del Cauca,CALI,1,37,-9999,FALSE,-9999,-9999,13,1,FALSE,-9999,-9999,96,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,1,-9999,FALSE,-9999,3,13,0,FALSE,-9999,-9999,28,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,42,-9999,FALSE,-9999,-9999,94,0,FALSE,-9999,-9999,15,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,14,1,FALSE,-9999,-9999,14,-9999,FALSE,-9999,-9999,50,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,0,4,-9999,FALSE,-9999,0,13,-9999,FALSE,-9999,0,39,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,12,-9999,FALSE,-9999,-9999,1,-9999,FALSE,-9999,-9999,17,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,4,7,1,FALSE,-9999,-9999,30,-9999,FALSE,-9999,-9999,124,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,6,-9999,FALSE,-9999,-9999,1,-9999,FALSE,-9999,-9999,13,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Envigado,Medellin,1,7,-9999,FALSE,-9999,-9999,81,-9999,FALSE,-9999,-9999,140,-9999,ZZZZZ,6,201
Address,Colombia,Valle del Cauca,Tulua,1,26,1,FALSE,-9999,-9999,1,-9999,FALSE,-9999,-9999,65,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,58,-9999,FALSE,-9999,-9999,2,6,FALSE,-9999,-9999,69,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,3,-9999,FALSE,-9999,0,67,-9999,FALSE,-9999,-9999,4,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,1,0,FALSE,-9999,-9999,67,-9999,FALSE,-9999,-9999,4,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,3,-9999,FALSE,-9999,0,39,-9999,FALSE,-9999,-9999,59,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,MEDELLIN,1,34,0,FALSE,-9999,-9999,81,0,FALSE,-9999,-9999,73,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,BUGA,1,21,-9999,FALSE,-9999,-9999,19,-9999,FALSE,-9999,-9999,119,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,81,-9999,FALSE,-9999,-9999,13,0,FALSE,-9999,-9999,125,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,81,-9999,FALSE,-9999,-9999,13,1,FALSE,-9999,-9999,69,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,28,3,FALSE,-9999,-9999,3,-9999,FALSE,-9999,-9999,72,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,44,-9999,FALSE,-9999,0,4,-9999,FALSE,-9999,-9999,40,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,1,77,2,FALSE,-9999,-9999,10,2,FALSE,-9999,-9999,16,-9999,ZZZZZ,-9999,ZZZZZ
Address,Colombia,Valle del Cauca,CALI,2,10,2,FALSE,-9999,-9999,17,1,FALSE,-9999,-9999,15,-9999,ZZZZZ,-9999,ZZZZZ
